TrendingID,TrendingDate,PeakRank,AppearancesOnChart,ConsecutiveAppearancesOnChart
6495,2022-12-01,24,72,72,
6496,2022-11-24,24,72,72,
6497,2022-11-17,24,72,72,
6498,2022-11-10,24,72,72,
6499,2022-11-03,24,72,72,
6500,2022-10-27,24,72,72,
6501,2022-10-20,24,72,72,
6502,2024-02-29,121,23,9,
6503,2024-02-22,121,23,9,
6504,2024-02-15,121,23,9,
6505,2024-02-08,121,23,9,
6506,2024-02-01,121,23,9,
6507,2024-01-25,121,23,9,
6508,2024-01-18,121,23,9,
6509,2024-01-11,121,23,9,
6510,2024-01-04,121,23,9,
6511,2023-12-21,121,23,9,
6512,2023-12-14,121,23,9,
6513,2023-12-07,121,23,9,
6514,2023-11-30,121,23,9,
6515,2023-11-23,121,23,9,
6516,2023-11-16,121,23,9,
6517,2023-11-09,121,23,9,
6518,2023-11-02,121,23,9,
6519,2023-10-26,121,23,9,
6520,2023-10-05,121,23,9,
6521,2023-09-28,121,23,9,
6522,2023-09-21,121,23,9,
6523,2023-09-14,121,23,9,
6524,2023-09-07,121,23,9,
6525,2024-02-29,21,35,35,
6526,2024-02-22,21,35,35,
6527,2024-02-15,21,35,35,
6528,2024-02-08,21,35,35,
6529,2024-02-01,21,35,35,
6530,2024-01-25,21,35,35,
6531,2024-01-18,21,35,35,
6532,2024-01-11,21,35,35,
6533,2024-01-04,21,35,35,
6534,2023-12-28,21,35,35,
6535,2023-12-21,21,35,35,
6536,2023-12-14,21,35,35,
6537,2023-12-07,21,35,35,
6538,2023-11-30,21,35,35,
6539,2023-11-23,21,35,35,
6540,2023-11-16,21,35,35,
6541,2023-11-09,21,35,35,
6542,2023-11-02,21,35,35,
6543,2023-10-26,21,35,35,
6544,2023-10-19,21,35,35,
6545,2023-10-12,21,35,35,
6546,2023-10-05,21,35,35,
6547,2023-09-28,21,35,35,
6548,2023-09-21,21,35,35,
6549,2023-09-14,21,35,35,
6550,2023-09-07,21,35,35,
6551,2023-08-31,21,35,35,
6552,2023-08-24,21,35,35,
6553,2023-08-17,21,35,35,
6554,2023-08-10,21,35,35,
6555,2023-08-03,21,35,35,
6556,2023-07-27,21,35,35,
6557,2023-07-20,21,35,35,
6558,2023-07-13,21,35,35,
6559,2023-07-06,21,35,35,
6560,2024-02-29,95,116,9,
6561,2024-02-22,95,116,9,
6562,2024-02-15,95,116,9,
6563,2024-02-08,95,116,9,
6564,2024-02-01,95,116,9,
6565,2024-01-25,95,116,9,
6566,2024-01-18,95,116,9,
6567,2024-01-11,95,116,9,
6568,2024-01-04,95,116,9,
6569,2023-12-21,95,116,9,
6570,2023-12-14,95,116,9,
6571,2023-12-07,95,116,9,
6572,2023-11-30,95,116,9,
6573,2023-11-23,95,116,9,
6574,2023-11-16,95,116,9,
6575,2023-11-09,95,116,9,
6576,2023-11-02,95,116,9,
6577,2023-10-26,95,116,9,
6578,2023-10-19,95,116,9,
6579,2023-10-12,95,116,9,
6580,2023-10-05,95,116,9,
6581,2023-09-28,95,116,9,
6582,2023-09-21,95,116,9,
6583,2023-09-14,95,116,9,
6584,2023-09-07,95,116,9,
6585,2023-08-31,95,116,9,
6586,2023-08-24,95,116,9,
6587,2023-08-17,95,116,9,
6588,2023-08-10,95,116,9,
6589,2023-08-03,95,116,9,
6590,2023-07-27,95,116,9,
6591,2023-07-20,95,116,9,
6592,2023-07-13,95,116,9,
6593,2023-07-06,95,116,9,
6594,2023-06-29,95,116,9,
6595,2023-06-22,95,116,9,
6596,2023-06-15,95,116,9,
6597,2023-06-08,95,116,9,
6598,2023-05-25,95,116,9,
6599,2023-05-11,95,116,9,
6600,2023-05-04,95,116,9,
6601,2023-04-27,95,116,9,
6602,2023-04-20,95,116,9,
6603,2023-04-13,95,116,9,
6604,2023-04-06,95,116,9,
6605,2023-03-30,95,116,9,
6606,2023-03-23,95,116,9,
6607,2023-03-16,95,116,9,
6608,2023-03-09,95,116,9,
6609,2023-03-02,95,116,9,
6610,2023-02-23,95,116,9,
6611,2023-02-16,95,116,9,
6612,2023-02-09,95,116,9,
6613,2023-02-02,95,116,9,
6614,2023-01-26,95,116,9,
6615,2023-01-19,95,116,9,
6616,2023-01-12,95,116,9,
6617,2023-01-05,95,116,9,
6618,2022-12-15,95,116,9,
6619,2022-12-08,95,116,9,
6620,2022-12-01,95,116,9,
6621,2022-11-24,95,116,9,
6622,2022-11-17,95,116,9,
6623,2022-11-10,95,116,9,
6624,2022-11-03,95,116,9,
6625,2022-10-27,95,116,9,
6626,2022-10-20,95,116,9,
6627,2022-10-13,95,116,9,
6628,2024-02-29,11,55,9,
6629,2024-02-22,11,55,9,
6630,2024-02-15,11,55,9,
6631,2024-02-08,11,55,9,
6632,2024-02-01,11,55,9,
6633,2024-01-25,11,55,9,
6634,2024-01-18,11,55,9,
6635,2024-01-11,11,55,9,
6636,2024-01-04,11,55,9,
6637,2023-12-21,11,55,9,
6638,2023-12-14,11,55,9,
6639,2023-12-07,11,55,9,
6640,2023-11-30,11,55,9,
6641,2023-11-23,11,55,9,
6642,2023-11-16,11,55,9,
6643,2023-11-09,11,55,9,
6644,2023-11-02,11,55,9,
6645,2023-10-26,11,55,9,
6646,2023-10-19,11,55,9,
6647,2023-10-12,11,55,9,
6648,2023-10-05,11,55,9,
6649,2023-09-28,11,55,9,
6650,2023-09-21,11,55,9,
6651,2023-09-14,11,55,9,
6652,2023-09-07,11,55,9,
6653,2023-08-31,11,55,9,
6654,2023-08-24,11,55,9,
6655,2023-08-17,11,55,9,
6656,2023-08-10,11,55,9,
6657,2023-08-03,11,55,9,
6658,2023-07-27,11,55,9,
6659,2023-07-20,11,55,9,
6660,2023-07-13,11,55,9,
6661,2023-07-06,11,55,9,
6662,2023-06-29,11,55,9,
6663,2023-06-22,11,55,9,
6664,2023-06-15,11,55,9,
6665,2022-10-27,11,55,9,
6666,2022-10-20,11,55,9,
6667,2022-10-13,11,55,9,
6668,2022-10-06,11,55,9,
6669,2022-09-29,11,55,9,
6670,2022-09-22,11,55,9,
6671,2022-09-15,11,55,9,
6672,2022-09-08,11,55,9,
6673,2022-09-01,11,55,9,
6674,2022-08-25,11,55,9,
6675,2022-08-18,11,55,9,
6676,2022-08-11,11,55,9,
6677,2022-08-04,11,55,9,
6678,2020-08-27,11,55,9,
6679,2020-08-20,11,55,9,
6680,2020-08-13,11,55,9,
6681,2020-08-06,11,55,9,
6682,2020-07-30,11,55,9,
6683,2024-02-29,16,365,9,
6684,2024-02-22,16,365,9,
6685,2024-02-15,16,365,9,
6686,2024-02-08,16,365,9,
6687,2024-02-01,16,365,9,
6688,2024-01-25,16,365,9,
6689,2024-01-18,16,365,9,
6690,2024-01-11,16,365,9,
6691,2024-01-04,16,365,9,
6692,2023-11-30,16,365,9,
6693,2023-11-23,16,365,9,
6694,2023-11-16,16,365,9,
6695,2023-11-09,16,365,9,
6696,2023-11-02,16,365,9,
6697,2023-10-26,16,365,9,
6698,2023-10-19,16,365,9,
6699,2023-10-12,16,365,9,
6700,2023-10-05,16,365,9,
6701,2023-09-28,16,365,9,
6702,2023-09-21,16,365,9,
6703,2023-09-14,16,365,9,
6704,2023-09-07,16,365,9,
6705,2023-08-31,16,365,9,
6706,2023-08-24,16,365,9,
6707,2023-08-17,16,365,9,
6708,2023-08-10,16,365,9,
6709,2023-08-03,16,365,9,
6710,2023-07-27,16,365,9,
6711,2023-07-20,16,365,9,
6712,2023-07-13,16,365,9,
6713,2023-07-06,16,365,9,
6714,2023-06-29,16,365,9,
6715,2023-06-22,16,365,9,
6716,2023-06-15,16,365,9,
6717,2023-06-08,16,365,9,
6718,2023-06-01,16,365,9,
6719,2023-05-25,16,365,9,
6720,2023-05-18,16,365,9,
6721,2023-05-11,16,365,9,
6722,2023-05-04,16,365,9,
6723,2023-04-27,16,365,9,
6724,2023-04-20,16,365,9,
6725,2023-04-13,16,365,9,
6726,2023-04-06,16,365,9,
6727,2023-03-30,16,365,9,
6728,2023-03-23,16,365,9,
6729,2023-03-16,16,365,9,
6730,2023-03-09,16,365,9,
6731,2023-03-02,16,365,9,
6732,2023-02-23,16,365,9,
6733,2023-02-16,16,365,9,
6734,2023-02-09,16,365,9,
6735,2023-02-02,16,365,9,
6736,2023-01-26,16,365,9,
6737,2023-01-19,16,365,9,
6738,2023-01-12,16,365,9,
6739,2023-01-05,16,365,9,
6740,2022-12-29,16,365,9,
6741,2022-12-22,16,365,9,
6742,2022-12-15,16,365,9,
6743,2022-12-08,16,365,9,
6744,2022-12-01,16,365,9,
6745,2022-11-24,16,365,9,
6746,2022-11-17,16,365,9,
6747,2022-11-10,16,365,9,
6748,2022-11-03,16,365,9,
6749,2022-10-27,16,365,9,
6750,2022-10-20,16,365,9,
6751,2022-10-13,16,365,9,
6752,2022-10-06,16,365,9,
6753,2022-09-29,16,365,9,
6754,2022-09-22,16,365,9,
6755,2022-09-15,16,365,9,
6756,2022-09-08,16,365,9,
6757,2022-09-01,16,365,9,
6758,2022-08-25,16,365,9,
6759,2022-08-18,16,365,9,
6760,2022-08-11,16,365,9,
6761,2022-08-04,16,365,9,
6762,2022-07-28,16,365,9,
6763,2022-07-21,16,365,9,
6764,2022-07-14,16,365,9,
6765,2022-07-07,16,365,9,
6766,2022-06-30,16,365,9,
6767,2022-06-23,16,365,9,
6768,2022-06-16,16,365,9,
6769,2022-06-09,16,365,9,
6770,2022-06-02,16,365,9,
6771,2022-05-26,16,365,9,
6772,2022-05-19,16,365,9,
6773,2022-05-12,16,365,9,
6774,2022-05-05,16,365,9,
6775,2022-04-28,16,365,9,
6776,2022-04-21,16,365,9,
6777,2022-04-14,16,365,9,
6778,2022-04-07,16,365,9,
6779,2022-03-31,16,365,9,
6780,2022-03-24,16,365,9,
6781,2022-03-17,16,365,9,
6782,2022-03-10,16,365,9,
6783,2022-03-03,16,365,9,
6784,2022-02-24,16,365,9,
6785,2022-02-17,16,365,9,
6786,2022-02-10,16,365,9,
6787,2022-02-03,16,365,9,
6788,2022-01-27,16,365,9,
6789,2022-01-20,16,365,9,
6790,2022-01-13,16,365,9,
6791,2022-01-06,16,365,9,
6792,2021-12-30,16,365,9,
6793,2021-12-23,16,365,9,
6794,2021-12-16,16,365,9,
6795,2021-12-09,16,365,9,
6796,2021-12-02,16,365,9,
6797,2021-11-25,16,365,9,
6798,2021-11-18,16,365,9,
6799,2021-11-11,16,365,9,
6800,2021-11-04,16,365,9,
6801,2021-10-28,16,365,9,
6802,2021-10-21,16,365,9,
6803,2021-10-14,16,365,9,
6804,2021-10-07,16,365,9,
6805,2021-09-30,16,365,9,
6806,2021-09-23,16,365,9,
6807,2021-09-16,16,365,9,
6808,2021-09-09,16,365,9,
6809,2021-09-02,16,365,9,
6810,2021-08-26,16,365,9,
6811,2021-08-19,16,365,9,
6812,2021-08-12,16,365,9,
6813,2021-08-05,16,365,9,
6814,2021-07-29,16,365,9,
6815,2021-07-22,16,365,9,
6816,2021-07-15,16,365,9,
6817,2021-07-08,16,365,9,
6818,2021-07-01,16,365,9,
6819,2021-06-24,16,365,9,
6820,2021-06-17,16,365,9,
6821,2021-06-10,16,365,9,
6822,2021-06-03,16,365,9,
6823,2021-05-27,16,365,9,
6824,2021-05-20,16,365,9,
6825,2021-05-13,16,365,9,
6826,2021-05-06,16,365,9,
6827,2021-04-29,16,365,9,
6828,2021-04-22,16,365,9,
6829,2021-04-15,16,365,9,
6830,2021-04-08,16,365,9,
6831,2021-04-01,16,365,9,
6832,2021-03-25,16,365,9,
6833,2021-03-18,16,365,9,
6834,2021-03-11,16,365,9,
6835,2021-03-04,16,365,9,
6836,2021-02-25,16,365,9,
6837,2021-02-18,16,365,9,
6838,2021-02-11,16,365,9,
6839,2021-02-04,16,365,9,
6840,2021-01-28,16,365,9,
6841,2021-01-21,16,365,9,
6842,2021-01-14,16,365,9,
6843,2021-01-07,16,365,9,
6844,2020-12-31,16,365,9,
6845,2020-12-24,16,365,9,
6846,2020-12-17,16,365,9,
6847,2020-12-10,16,365,9,
6848,2020-12-03,16,365,9,
6849,2020-11-26,16,365,9,
6850,2020-11-19,16,365,9,
6851,2020-11-12,16,365,9,
6852,2020-11-05,16,365,9,
6853,2020-10-29,16,365,9,
6854,2020-10-22,16,365,9,
6855,2020-10-15,16,365,9,
6856,2020-10-08,16,365,9,
6857,2020-10-01,16,365,9,
6858,2020-09-24,16,365,9,
6859,2020-09-17,16,365,9,
6860,2020-09-10,16,365,9,
6861,2020-09-03,16,365,9,
6862,2020-08-27,16,365,9,
6863,2020-08-20,16,365,9,
6864,2020-08-13,16,365,9,
6865,2020-08-06,16,365,9,
6866,2020-07-30,16,365,9,
6867,2020-07-23,16,365,9,
6868,2020-07-16,16,365,9,
6869,2020-07-09,16,365,9,
6870,2020-07-02,16,365,9,
6871,2020-06-25,16,365,9,
6872,2020-06-18,16,365,9,
6873,2020-06-11,16,365,9,
6874,2020-06-04,16,365,9,
6875,2020-05-28,16,365,9,
6876,2020-05-21,16,365,9,
6877,2020-05-14,16,365,9,
6878,2020-05-07,16,365,9,
6879,2020-04-30,16,365,9,
6880,2020-04-23,16,365,9,
6881,2020-04-16,16,365,9,
6882,2020-04-09,16,365,9,
6883,2020-04-02,16,365,9,
6884,2020-03-26,16,365,9,
6885,2020-03-19,16,365,9,
6886,2020-03-12,16,365,9,
6887,2020-03-05,16,365,9,
6888,2020-02-27,16,365,9,
6889,2020-02-20,16,365,9,
6890,2020-02-13,16,365,9,
6891,2020-02-06,16,365,9,
6892,2020-01-30,16,365,9,
6893,2020-01-23,16,365,9,
6894,2020-01-16,16,365,9,
6895,2020-01-09,16,365,9,
6896,2020-01-02,16,365,9,
6897,2019-12-26,16,365,9,
6898,2019-12-19,16,365,9,
6899,2019-12-12,16,365,9,
6900,2019-12-05,16,365,9,
6901,2019-11-28,16,365,9,
6902,2019-11-21,16,365,9,
6903,2019-11-14,16,365,9,
6904,2019-11-07,16,365,9,
6905,2019-10-31,16,365,9,
6906,2019-10-24,16,365,9,
6907,2019-10-17,16,365,9,
6908,2019-10-10,16,365,9,
6909,2019-10-03,16,365,9,
6910,2019-09-26,16,365,9,
6911,2019-09-19,16,365,9,
6912,2019-09-12,16,365,9,
6913,2019-09-05,16,365,9,
6914,2019-08-29,16,365,9,
6915,2019-08-22,16,365,9,
6916,2019-08-15,16,365,9,
6917,2019-08-08,16,365,9,
6918,2019-08-01,16,365,9,
6919,2019-07-25,16,365,9,
6920,2019-07-18,16,365,9,
6921,2019-07-11,16,365,9,
6922,2019-07-04,16,365,9,
6923,2019-06-27,16,365,9,
6924,2019-06-20,16,365,9,
6925,2019-06-13,16,365,9,
6926,2019-06-06,16,365,9,
6927,2019-05-30,16,365,9,
6928,2019-05-23,16,365,9,
6929,2019-05-16,16,365,9,
6930,2019-05-09,16,365,9,
6931,2019-05-02,16,365,9,
6932,2019-04-25,16,365,9,
6933,2019-04-18,16,365,9,
6934,2019-04-11,16,365,9,
6935,2019-04-04,16,365,9,
6936,2019-03-28,16,365,9,
6937,2019-03-21,16,365,9,
6938,2019-03-14,16,365,9,
6939,2019-03-07,16,365,9,
6940,2019-02-28,16,365,9,
6941,2019-02-21,16,365,9,
6942,2019-02-14,16,365,9,
6943,2019-02-07,16,365,9,
6944,2019-01-31,16,365,9,
6945,2019-01-24,16,365,9,
6946,2019-01-17,16,365,9,
6947,2019-01-10,16,365,9,
6948,2019-01-03,16,365,9,
6949,2018-12-27,16,365,9,
6950,2018-12-20,16,365,9,
6951,2018-12-13,16,365,9,
6952,2018-12-06,16,365,9,
6953,2018-11-29,16,365,9,
6954,2018-11-22,16,365,9,
6955,2018-11-15,16,365,9,
6956,2018-11-08,16,365,9,
6957,2018-11-01,16,365,9,
6958,2018-10-25,16,365,9,
6959,2018-10-18,16,365,9,
6960,2018-10-11,16,365,9,
6961,2018-10-04,16,365,9,
6962,2018-09-27,16,365,9,
6963,2018-09-20,16,365,9,
6964,2018-09-13,16,365,9,
6965,2018-09-06,16,365,9,
6966,2018-08-30,16,365,9,
6967,2018-08-23,16,365,9,
6968,2018-08-16,16,365,9,
6969,2018-08-09,16,365,9,
6970,2018-08-02,16,365,9,
6971,2018-07-26,16,365,9,
6972,2024-02-29,9,36,36,
6973,2024-02-22,9,36,36,
6974,2024-02-15,9,36,36,
6975,2024-02-08,9,36,36,
6976,2024-02-01,9,36,36,
6977,2024-01-25,9,36,36,
6978,2024-01-18,9,36,36,
6979,2024-01-11,9,36,36,
6980,2024-01-04,9,36,36,
6981,2023-12-28,9,36,36,
6982,2023-12-21,9,36,36,
6983,2023-12-14,9,36,36,
6984,2023-12-07,9,36,36,
6985,2023-11-30,9,36,36,
6986,2023-11-23,9,36,36,
6987,2023-11-16,9,36,36,
6988,2023-11-09,9,36,36,
6989,2023-11-02,9,36,36,
6990,2023-10-26,9,36,36,
6991,2023-10-19,9,36,36,
6992,2023-10-12,9,36,36,
6993,2023-10-05,9,36,36,
6994,2023-09-28,9,36,36,
6995,2023-09-21,9,36,36,
6996,2023-09-14,9,36,36,
6997,2023-09-07,9,36,36,
6998,2023-08-31,9,36,36,
6999,2023-08-24,9,36,36,
7000,2023-08-17,9,36,36,
7001,2023-08-10,9,36,36,
7002,2023-08-03,9,36,36,
7003,2023-07-27,9,36,36,
7004,2023-07-20,9,36,36,
7005,2023-07-13,9,36,36,
7006,2023-07-06,9,36,36,
7007,2024-02-29,9,79,79,
7008,2024-02-22,9,79,79,
7009,2024-02-15,9,79,79,
7010,2024-02-08,9,79,79,
7011,2024-02-01,9,79,79,
7012,2024-01-25,9,79,79,
7013,2024-01-18,9,79,79,
7014,2024-01-11,9,79,79,
7015,2024-01-04,9,79,79,
7016,2023-12-28,9,79,79,
7017,2023-12-21,9,79,79,
7018,2023-12-14,9,79,79,
7019,2023-12-07,9,79,79,
7020,2023-11-30,9,79,79,
7021,2023-11-23,9,79,79,
7022,2023-11-16,9,79,79,
7023,2023-11-09,9,79,79,
7024,2023-11-02,9,79,79,
7025,2023-10-26,9,79,79,
7026,2023-10-19,9,79,79,
7027,2023-10-12,9,79,79,
7028,2023-10-05,9,79,79,
7029,2023-09-28,9,79,79,
7030,2023-09-21,9,79,79,
7031,2023-09-14,9,79,79,
7032,2023-09-07,9,79,79,
7033,2023-08-31,9,79,79,
7034,2023-08-24,9,79,79,
7035,2023-08-17,9,79,79,
7036,2023-08-10,9,79,79,
7037,2023-08-03,9,79,79,
7038,2023-07-27,9,79,79,
7039,2023-07-20,9,79,79,
7040,2023-07-13,9,79,79,
7041,2023-07-06,9,79,79,
7042,2023-06-29,9,79,79,
7043,2023-06-22,9,79,79,
7044,2023-06-15,9,79,79,
7045,2023-06-08,9,79,79,
7046,2023-06-01,9,79,79,
7047,2023-05-25,9,79,79,
7048,2023-05-18,9,79,79,
7049,2023-05-11,9,79,79,
7050,2023-05-04,9,79,79,
7051,2024-02-29,55,21,21,
7052,2024-02-22,55,21,21,
7053,2024-02-15,55,21,21,
7054,2024-02-08,55,21,21,
7055,2024-02-01,55,21,21,
7056,2024-01-25,55,21,21,
7057,2024-01-18,55,21,21,
7058,2024-01-11,55,21,21,
7059,2024-01-04,55,21,21,
7060,2023-12-28,55,21,21,
7061,2023-12-21,55,21,21,
7062,2023-12-14,55,21,21,
7063,2023-12-07,55,21,21,
7064,2023-11-30,55,21,21,
7065,2023-11-23,55,21,21,
7066,2023-11-16,55,21,21,
7067,2023-11-09,55,21,21,
7068,2023-11-02,55,21,21,
7069,2023-10-26,55,21,21,
7070,2023-10-19,55,21,21,
7071,2023-10-12,55,21,21,
7072,2024-02-29,47,30,30,
7073,2024-02-22,47,30,30,
7074,2024-02-15,47,30,30,
7075,2024-02-08,47,30,30,
7076,2024-02-01,47,30,30,
7077,2024-01-25,47,30,30,
7078,2024-01-18,47,30,30,
7079,2024-01-11,47,30,30,
7080,2024-01-04,47,30,30,
7081,2023-12-28,47,30,30,
7082,2023-12-21,47,30,30,
7083,2023-12-14,47,30,30,
7084,2023-12-07,47,30,30,
7085,2023-11-30,47,30,30,
7086,2023-11-23,47,30,30,
7087,2023-11-16,47,30,30,
7088,2023-11-09,47,30,30,
7089,2023-11-02,47,30,30,
7090,2023-10-26,47,30,30,
7091,2023-10-19,47,30,30,
7092,2023-10-12,47,30,30,
7093,2023-10-05,47,30,30,
7094,2023-09-28,47,30,30,
7095,2023-09-21,47,30,30,
7096,2023-09-14,47,30,30,
7097,2023-09-07,47,30,30,
7098,2023-08-31,47,30,30,
7099,2024-02-29,1,137,9,
7100,2024-02-22,1,137,9,
7101,2024-02-15,1,137,9,
7102,2024-02-08,1,137,9,
7103,2024-02-01,1,137,9,
7104,2024-01-25,1,137,9,
7105,2024-01-18,1,137,9,
7106,2024-01-11,1,137,9,
7107,2024-01-04,1,137,9,
7108,2023-12-21,1,137,9,
7109,2023-12-14,1,137,9,
7110,2023-12-07,1,137,9,
7111,2023-11-30,1,137,9,
7112,2023-11-23,1,137,9,
7113,2023-11-16,1,137,9,
7114,2023-11-09,1,137,9,
7115,2023-11-02,1,137,9,
7116,2023-10-26,1,137,9,
7117,2023-10-19,1,137,9,
7118,2023-10-12,1,137,9,
7119,2023-10-05,1,137,9,
7120,2023-09-28,1,137,9,
7121,2023-09-21,1,137,9,
7122,2023-09-14,1,137,9,
7123,2023-09-07,1,137,9,
7124,2023-08-31,1,137,9,
7125,2023-08-24,1,137,9,
7126,2023-08-17,1,137,9,
7127,2023-08-10,1,137,9,
7128,2023-08-03,1,137,9,
7129,2023-07-27,1,137,9,
7130,2023-07-20,1,137,9,
7131,2023-07-13,1,137,9,
7132,2023-07-06,1,137,9,
7133,2023-06-29,1,137,9,
7134,2023-06-22,1,137,9,
7135,2023-06-15,1,137,9,
7136,2023-06-08,1,137,9,
7137,2023-06-01,1,137,9,
7138,2023-05-25,1,137,9,
7139,2023-05-18,1,137,9,
7140,2023-05-11,1,137,9,
7141,2023-05-04,1,137,9,
7142,2023-04-27,1,137,9,
7143,2023-04-20,1,137,9,
7144,2023-04-13,1,137,9,
7145,2023-04-06,1,137,9,
7146,2023-03-30,1,137,9,
7147,2023-03-23,1,137,9,
7148,2023-03-16,1,137,9,
7149,2023-03-09,1,137,9,
7150,2023-03-02,1,137,9,
7151,2023-02-23,1,137,9,
7152,2023-02-16,1,137,9,
7153,2023-02-09,1,137,9,
7154,2023-02-02,1,137,9,
7155,2023-01-26,1,137,9,
7156,2024-02-29,8,48,48,
7157,2024-02-22,8,48,48,
7158,2024-02-15,8,48,48,
7159,2024-02-08,8,48,48,
7160,2024-02-01,8,48,48,
7161,2024-01-25,8,48,48,
7162,2024-01-18,8,48,48,
7163,2024-01-11,8,48,48,
7164,2024-01-04,8,48,48,
7165,2023-12-28,8,48,48,
7166,2023-12-21,8,48,48,
7167,2023-12-14,8,48,48,
7168,2023-12-07,8,48,48,
7169,2024-02-29,4,361,9,
7170,2024-02-22,4,361,9,
7171,2024-02-15,4,361,9,
7172,2024-02-08,4,361,9,
7173,2024-02-01,4,361,9,
7174,2024-01-25,4,361,9,
7175,2024-01-18,4,361,9,
7176,2024-01-11,4,361,9,
7177,2024-01-04,4,361,9,
7178,2023-12-14,4,361,9,
7179,2023-12-07,4,361,9,
7180,2023-11-30,4,361,9,
7181,2023-11-23,4,361,9,
7182,2023-11-16,4,361,9,
7183,2023-11-09,4,361,9,
7184,2023-11-02,4,361,9,
7185,2023-10-26,4,361,9,
7186,2023-10-19,4,361,9,
7187,2023-10-12,4,361,9,
7188,2023-10-05,4,361,9,
7189,2023-09-28,4,361,9,
7190,2023-09-21,4,361,9,
7191,2023-09-14,4,361,9,
7192,2023-09-07,4,361,9,
7193,2023-08-31,4,361,9,
7194,2023-08-24,4,361,9,
7195,2023-08-17,4,361,9,
7196,2023-08-10,4,361,9,
7197,2023-08-03,4,361,9,
7198,2023-07-27,4,361,9,
7199,2023-07-20,4,361,9,
7200,2023-07-13,4,361,9,
7201,2023-07-06,4,361,9,
7202,2023-06-29,4,361,9,
7203,2023-06-22,4,361,9,
7204,2023-06-15,4,361,9,
7205,2023-06-08,4,361,9,
7206,2023-06-01,4,361,9,
7207,2023-05-25,4,361,9,
7208,2023-05-18,4,361,9,
7209,2023-05-11,4,361,9,
7210,2023-05-04,4,361,9,
7211,2023-04-27,4,361,9,
7212,2023-04-20,4,361,9,
7213,2023-04-13,4,361,9,
7214,2023-04-06,4,361,9,
7215,2023-03-30,4,361,9,
7216,2023-03-23,4,361,9,
7217,2023-03-16,4,361,9,
7218,2023-03-09,4,361,9,
7219,2023-03-02,4,361,9,
7220,2023-02-23,4,361,9,
7221,2023-02-16,4,361,9,
7222,2023-02-09,4,361,9,
7223,2023-02-02,4,361,9,
7224,2023-01-26,4,361,9,
7225,2023-01-19,4,361,9,
7226,2023-01-12,4,361,9,
7227,2023-01-05,4,361,9,
7228,2022-12-29,4,361,9,
7229,2022-12-22,4,361,9,
7230,2022-12-15,4,361,9,
7231,2022-12-08,4,361,9,
7232,2022-12-01,4,361,9,
7233,2022-11-24,4,361,9,
7234,2022-11-17,4,361,9,
7235,2022-11-10,4,361,9,
7236,2022-11-03,4,361,9,
7237,2022-10-27,4,361,9,
7238,2022-10-20,4,361,9,
7239,2022-10-13,4,361,9,
7240,2022-10-06,4,361,9,
7241,2022-09-29,4,361,9,
7242,2022-09-22,4,361,9,
7243,2022-09-15,4,361,9,
7244,2022-09-08,4,361,9,
7245,2022-09-01,4,361,9,
7246,2022-08-25,4,361,9,
7247,2022-08-18,4,361,9,
7248,2022-08-11,4,361,9,
7249,2022-08-04,4,361,9,
7250,2022-07-28,4,361,9,
7251,2022-07-21,4,361,9,
7252,2022-07-14,4,361,9,
7253,2022-07-07,4,361,9,
7254,2022-06-30,4,361,9,
7255,2022-06-23,4,361,9,
7256,2022-06-16,4,361,9,
7257,2022-06-09,4,361,9,
7258,2022-06-02,4,361,9,
7259,2022-05-26,4,361,9,
7260,2022-05-19,4,361,9,
7261,2022-05-12,4,361,9,
7262,2022-05-05,4,361,9,
7263,2022-04-28,4,361,9,
7264,2022-04-21,4,361,9,
7265,2022-04-14,4,361,9,
7266,2022-04-07,4,361,9,
7267,2022-03-31,4,361,9,
7268,2022-03-24,4,361,9,
7269,2022-03-17,4,361,9,
7270,2022-03-10,4,361,9,
7271,2022-03-03,4,361,9,
7272,2022-02-24,4,361,9,
7273,2022-02-17,4,361,9,
7274,2022-02-10,4,361,9,
7275,2022-02-03,4,361,9,
7276,2022-01-27,4,361,9,
7277,2022-01-20,4,361,9,
7278,2022-01-13,4,361,9,
7279,2022-01-06,4,361,9,
7280,2021-12-30,4,361,9,
7281,2021-12-23,4,361,9,
7282,2021-12-16,4,361,9,
7283,2021-12-09,4,361,9,
7284,2021-12-02,4,361,9,
7285,2021-11-25,4,361,9,
7286,2021-11-18,4,361,9,
7287,2021-11-11,4,361,9,
7288,2021-11-04,4,361,9,
7289,2021-10-28,4,361,9,
7290,2021-10-21,4,361,9,
7291,2021-10-14,4,361,9,
7292,2021-10-07,4,361,9,
7293,2021-09-30,4,361,9,
7294,2021-09-23,4,361,9,
7295,2021-09-16,4,361,9,
7296,2021-09-09,4,361,9,
7297,2021-09-02,4,361,9,
7298,2021-08-26,4,361,9,
7299,2021-08-19,4,361,9,
7300,2021-08-12,4,361,9,
7301,2021-08-05,4,361,9,
7302,2021-07-29,4,361,9,
7303,2021-07-22,4,361,9,
7304,2021-07-15,4,361,9,
7305,2021-07-08,4,361,9,
7306,2021-07-01,4,361,9,
7307,2021-06-24,4,361,9,
7308,2021-06-17,4,361,9,
7309,2021-06-10,4,361,9,
7310,2021-06-03,4,361,9,
7311,2021-05-27,4,361,9,
7312,2021-05-20,4,361,9,
7313,2021-05-13,4,361,9,
7314,2021-05-06,4,361,9,
